drug,reaction,severity,serious_count,frequency,relative_frequency
DIANEAL PD2 WITH 1.5% DEXTROSE,Death,0.0,0,1,0.5
DIANEAL PD2 WITH 1.5% DEXTROSE,Myocardial infarction,0.0,0,1,0.5
DIANEAL PD2 WITH 4.25% DEXTROSE,Death,0.0,0,1,0.5
DIANEAL PD2 WITH 4.25% DEXTROSE,Myocardial infarction,0.0,0,1,0.5
DIANEAL PD4 SOLUTION WITH 1.5% DEXTROSE AND 2.5 MEQ/L CALCIUM,Convulsion,0.0,0,1,0.5
DIANEAL PD4 SOLUTION WITH 1.5% DEXTROSE AND 2.5 MEQ/L CALCIUM,Pulmonary oedema,0.0,0,1,0.5
DIANEAL-N PD-4 1.5 PD SOLUTION,Sepsis,0.0,0,1,1.0
DIAPREL,Acute myocardial infarction,0.0,0,1,1.0
DIAZEPAM,Acidosis,0.0,0,1,0.14285714285714285
DIAZEPAM,Arrhythmia,0.0,0,1,0.14285714285714285
DIAZEPAM,Cardiac arrest,0.0,0,1,0.14285714285714285
DIAZEPAM,Off label use,0.0,0,1,0.14285714285714285
DIAZEPAM,Pancreatitis,0.0,0,1,0.14285714285714285
DIAZEPAM,Respiratory distress,0.0,0,1,0.14285714285714285
DIAZEPAM,Status epilepticus,0.0,0,1,0.14285714285714285
DICYCLOMINE,Haemoglobin decreased,0.0,0,1,0.3333333333333333
DICYCLOMINE,Platelet count abnormal,0.0,0,1,0.3333333333333333
DICYCLOMINE,Platelet count decreased,0.0,0,1,0.3333333333333333
DIDROCAL,Bone density decreased,0.0,0,1,1.0
DILANTIN,Convulsion,0.0,0,3,0.42857142857142855
DILANTIN,Hospitalisation,0.0,0,1,0.14285714285714285
DILANTIN,Pulmonary oedema,0.0,0,1,0.14285714285714285
DILANTIN,Tremor,0.0,0,1,0.14285714285714285
DILANTIN,Unevaluable event,0.0,0,1,0.14285714285714285
DILTIAZEM,Abdominal distension,0.0,0,1,0.045454545454545456
DILTIAZEM,Anxiety,0.0,0,1,0.045454545454545456
DILTIAZEM,Apathy,0.0,0,1,0.045454545454545456
DILTIAZEM,Asthenia,0.0,0,1,0.045454545454545456
DILTIAZEM,Blood count abnormal,0.0,0,1,0.045454545454545456
DILTIAZEM,Bronchitis,0.0,0,1,0.045454545454545456
DILTIAZEM,Chronic obstructive pulmonary disease,0.0,0,1,0.045454545454545456
DILTIAZEM,Diarrhoea,0.0,0,1,0.045454545454545456
DILTIAZEM,Drug level increased,0.0,0,1,0.045454545454545456
DILTIAZEM,Dyspnoea,0.0,0,1,0.045454545454545456
DILTIAZEM,Emphysema,0.0,0,1,0.045454545454545456
DILTIAZEM,Feeling abnormal,0.0,0,1,0.045454545454545456
DILTIAZEM,Flatulence,0.0,0,1,0.045454545454545456
DILTIAZEM,Malaise,0.0,0,1,0.045454545454545456
DILTIAZEM,Pain,0.0,0,1,0.045454545454545456
DILTIAZEM,Platelet count decreased,0.0,0,1,0.045454545454545456
DILTIAZEM,Pneumonia,0.0,0,1,0.045454545454545456
DILTIAZEM,Psychotic disorder,0.0,0,1,0.045454545454545456
DILTIAZEM,Stress,0.0,0,1,0.045454545454545456
DILTIAZEM,Suicidal ideation,0.0,0,1,0.045454545454545456
DILTIAZEM,Unevaluable event,0.0,0,2,0.09090909090909091
DIOVAN,Abnormal dreams,0.0,0,1,0.034482758620689655
DIOVAN,Anxiety,0.0,0,1,0.034482758620689655
DIOVAN,Blood glucose increased,0.0,0,1,0.034482758620689655
DIOVAN,Bronchitis,0.0,0,1,0.034482758620689655
DIOVAN,Cardiac disorder,0.0,0,1,0.034482758620689655
DIOVAN,Cardiovascular disorder,0.0,0,1,0.034482758620689655
DIOVAN,Chronic obstructive pulmonary disease,0.0,0,1,0.034482758620689655
DIOVAN,Confusional state,0.0,0,1,0.034482758620689655
DIOVAN,Depression,0.0,0,1,0.034482758620689655
DIOVAN,Diabetes mellitus,0.0,0,1,0.034482758620689655
DIOVAN,Disease progression,0.0,0,1,0.034482758620689655
DIOVAN,Dyskinesia,0.0,0,1,0.034482758620689655
DIOVAN,Dyspnoea,0.0,0,1,0.034482758620689655
DIOVAN,Emphysema,0.0,0,1,0.034482758620689655
DIOVAN,Feeling abnormal,0.0,0,1,0.034482758620689655
DIOVAN,Fluid retention,0.0,0,1,0.034482758620689655
DIOVAN,Insomnia,0.0,0,1,0.034482758620689655
DIOVAN,Malaise,0.0,0,1,0.034482758620689655
DIOVAN,Movement disorder,0.0,0,1,0.034482758620689655
DIOVAN,Musculoskeletal stiffness,0.0,0,1,0.034482758620689655
DIOVAN,Neoplasm malignant,0.0,0,1,0.034482758620689655
DIOVAN,Nightmare,0.0,0,1,0.034482758620689655
DIOVAN,Pneumonia,0.0,0,1,0.034482758620689655
DIOVAN,Spinal column stenosis,0.0,0,1,0.034482758620689655
DIOVAN,Stress,0.0,0,1,0.034482758620689655
DIOVAN,Testicular swelling,0.0,0,1,0.034482758620689655
DIOVAN,Tremor,0.0,0,1,0.034482758620689655
DIOVAN,Urinary tract infection,0.0,0,1,0.034482758620689655
DIOVAN,Ventricular tachycardia,0.0,0,1,0.034482758620689655
DIOVAN HCT,Gastrointestinal stromal tumour,0.0,0,1,0.25
DIOVAN HCT,Hepatic neoplasm,0.0,0,1,0.25
DIOVAN HCT,Malaise,0.0,0,1,0.25
DIOVAN HCT,Wrong technique in drug usage process,0.0,0,1,0.25
DIPHENHYDRAMINE,Disease progression,0.0,0,13,0.9285714285714286
DIPHENHYDRAMINE,Neurological decompensation,0.0,0,1,0.07142857142857142
DIPYRIDAMOLE.,Subdural haematoma,0.0,0,1,1.0
DIVALPROEX SODIUM,Anaemia,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Convulsion,0.0,0,2,0.1111111111111111
DIVALPROEX SODIUM,Drug effect incomplete,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Drug ineffective,0.0,0,2,0.1111111111111111
DIVALPROEX SODIUM,Ear pain,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Headache,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Hospitalisation,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Inflammation,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Leukocytosis,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Odynophagia,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Oedema,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Parotid gland enlargement,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Parotitis,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Salivary hypersecretion,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Schizoaffective disorder bipolar type,0.0,0,1,0.05555555555555555
DIVALPROEX SODIUM,Tachycardia,0.0,0,1,0.05555555555555555
DOCETAXEL,Alopecia,0.0,0,1,0.038461538461538464
DOCETAXEL,Arthralgia,0.0,0,1,0.038461538461538464
DOCETAXEL,Asthenia,0.0,0,1,0.038461538461538464
DOCETAXEL,Constipation,0.0,0,1,0.038461538461538464
DOCETAXEL,Decreased appetite,0.0,0,1,0.038461538461538464
DOCETAXEL,Dermatitis acneiform,0.0,0,1,0.038461538461538464
DOCETAXEL,Diarrhoea,0.0,0,2,0.07692307692307693
DOCETAXEL,Dry mouth,0.0,0,1,0.038461538461538464
DOCETAXEL,Dysgeusia,0.0,0,1,0.038461538461538464
DOCETAXEL,Dysphagia,0.0,0,1,0.038461538461538464
DOCETAXEL,Hypersensitivity,0.0,0,1,0.038461538461538464
DOCETAXEL,Myalgia,0.0,0,1,0.038461538461538464
DOCETAXEL,Nail toxicity,0.0,0,1,0.038461538461538464
DOCETAXEL,Nausea,0.0,0,1,0.038461538461538464
DOCETAXEL,Neuropathy peripheral,0.0,0,1,0.038461538461538464
DOCETAXEL,Oedema,0.0,0,1,0.038461538461538464
DOCETAXEL,Palmar-plantar erythrodysaesthesia syndrome,0.0,0,1,0.038461538461538464
DOCETAXEL,Peripheral sensory neuropathy,0.0,0,1,0.038461538461538464
DOCETAXEL,Radiation skin injury,0.0,0,1,0.038461538461538464
DOCETAXEL,Skin fissures,0.0,0,1,0.038461538461538464
DOCETAXEL,Skin reaction,0.0,0,1,0.038461538461538464
DOCETAXEL,Skin toxicity,0.0,0,1,0.038461538461538464
DOCETAXEL,Stomatitis,0.0,0,1,0.038461538461538464
DOCETAXEL,Type IV hypersensitivity reaction,0.0,0,1,0.038461538461538464
DOCETAXEL,Vomiting,0.0,0,1,0.038461538461538464
DOCETAXEL (UNKNOWN),Anaemia,0.0,0,1,1.0
DOLIPRANE,Renal failure acute,0.0,0,1,0.5
DOLIPRANE,Skin necrosis,0.0,0,1,0.5
DONEPEZIL,Confusional state,0.0,0,1,0.2
DONEPEZIL,"Hallucination, visual",0.0,0,1,0.2
DONEPEZIL,Headache,0.0,0,1,0.2
DONEPEZIL,Insomnia,0.0,0,1,0.2
DONEPEZIL,Somnolence,0.0,0,1,0.2
DONEPEZIL (UNKNOWN),Confusional state,0.0,0,1,0.2
DONEPEZIL (UNKNOWN),"Hallucination, visual",0.0,0,1,0.2
DONEPEZIL (UNKNOWN),Headache,0.0,0,1,0.2
DONEPEZIL (UNKNOWN),Insomnia,0.0,0,1,0.2
DONEPEZIL (UNKNOWN),Somnolence,0.0,0,1,0.2
DOXAZOSIN,Asthenia,0.0,0,1,0.2
DOXAZOSIN,Fall,0.0,0,1,0.2
DOXAZOSIN,Gait disturbance,0.0,0,1,0.2
DOXAZOSIN,Loss of proprioception,0.0,0,1,0.2
DOXAZOSIN,Transfusion,0.0,0,1,0.2
DOXAZOSIN (UNKNOWN),Erection increased,0.0,0,1,1.0
DOXORUBICIN,Malignant neoplasm progression,0.0,0,1,0.5
DOXORUBICIN,Pancytopenia,0.0,0,1,0.5
DOXORUBICIN TEVA,Cholestasis,0.0,0,1,0.3333333333333333
DOXORUBICIN TEVA,Hepatocellular injury,0.0,0,1,0.3333333333333333
DOXORUBICIN TEVA,Pyrexia,0.0,0,1,0.3333333333333333
DOXYCYCLINE,Erection increased,0.0,0,1,1.0
DOXYCYCLINE HYCLATE,Drug hypersensitivity,0.0,0,1,1.0
DURAGESIC,Drug dose omission,0.0,0,1,0.5
DURAGESIC,Product adhesion issue,0.0,0,1,0.5
DURAGESIC-100,DRUG ADMINISTRATION ERROR,0.0,0,1,0.5
DURAGESIC-100,OVERDOSE,0.0,0,1,0.5
DURATESTON,Anaemia,0.0,0,1,0.09090909090909091
DURATESTON,Blood cholesterol abnormal,0.0,0,1,0.09090909090909091
DURATESTON,Blood triglycerides abnormal,0.0,0,1,0.09090909090909091
DURATESTON,Bone disorder,0.0,0,1,0.09090909090909091
DURATESTON,Cough,0.0,0,1,0.09090909090909091
DURATESTON,Diabetes mellitus,0.0,0,1,0.09090909090909091
DURATESTON,Gait disturbance,0.0,0,1,0.09090909090909091
DURATESTON,Influenza,0.0,0,1,0.09090909090909091
DURATESTON,Muscular weakness,0.0,0,1,0.09090909090909091
DURATESTON,Pain,0.0,0,1,0.09090909090909091
DURATESTON,Patient-device incompatibility,0.0,0,1,0.09090909090909091
DUROTEP MT,Malignant neoplasm progression,0.0,0,1,0.5
DUROTEP MT,Wrong technique in drug usage process,0.0,0,1,0.5
DUTASTERIDE,Asthenia,0.0,0,1,0.25
DUTASTERIDE,Fall,0.0,0,1,0.25
DUTASTERIDE,Gait disturbance,0.0,0,1,0.25
DUTASTERIDE,Loss of proprioception,0.0,0,1,0.25
ECOTRIN,Anxiety,0.0,0,1,0.16666666666666666
ECOTRIN,Bronchitis,0.0,0,1,0.16666666666666666
ECOTRIN,Chronic obstructive pulmonary disease,0.0,0,1,0.16666666666666666
ECOTRIN,Dyspnoea,0.0,0,1,0.16666666666666666
ECOTRIN,Emphysema,0.0,0,1,0.16666666666666666
ECOTRIN,Stress,0.0,0,1,0.16666666666666666
EFFEXOR,Activities of daily living impaired,0.0,0,1,0.1111111111111111
EFFEXOR,Blood count abnormal,0.0,0,1,0.1111111111111111
EFFEXOR,Dizziness,0.0,0,2,0.2222222222222222
EFFEXOR,Fatigue,0.0,0,1,0.1111111111111111
EFFEXOR,Hypothyroidism,0.0,0,1,0.1111111111111111
EFFEXOR,Nausea,0.0,0,1,0.1111111111111111
EFFEXOR,Night sweats,0.0,0,1,0.1111111111111111
EFFEXOR,Wrong technique in drug usage process,0.0,0,1,0.1111111111111111
EFFEXOR XR,Activities of daily living impaired,0.0,0,4,0.09523809523809523
EFFEXOR XR,Chest discomfort,0.0,0,2,0.047619047619047616
EFFEXOR XR,Chest pain,0.0,0,2,0.047619047619047616
EFFEXOR XR,Dizziness,0.0,0,12,0.2857142857142857
EFFEXOR XR,Drug ineffective,0.0,0,2,0.047619047619047616
EFFEXOR XR,Feeling abnormal,0.0,0,2,0.047619047619047616
EFFEXOR XR,Heart rate increased,0.0,0,2,0.047619047619047616
EFFEXOR XR,Musculoskeletal pain,0.0,0,2,0.047619047619047616
EFFEXOR XR,Nausea,0.0,0,4,0.09523809523809523
EFFEXOR XR,Pain in extremity,0.0,0,2,0.047619047619047616
EFFEXOR XR,Palpitations,0.0,0,2,0.047619047619047616
EFFEXOR XR,Spinal disorder,0.0,0,2,0.047619047619047616
EFFEXOR XR,Wrong technique in drug usage process,0.0,0,4,0.09523809523809523
ELLESTE SOLO,Rectocele,0.0,0,1,1.0
ELOQUIS,Atrial fibrillation,0.0,0,1,0.2
ELOQUIS,Tremor,0.0,0,4,0.8
EMCONCOR,Aphthous stomatitis,0.0,0,1,0.16666666666666666
EMCONCOR,Dyspnoea,0.0,0,1,0.16666666666666666
EMCONCOR,General physical health deterioration,0.0,0,1,0.16666666666666666
EMCONCOR,Interstitial lung disease,0.0,0,1,0.16666666666666666
EMCONCOR,Oedema,0.0,0,1,0.16666666666666666
EMCONCOR,Pleural effusion,0.0,0,1,0.16666666666666666
ENALAPRIL,Anaemia,0.0,0,1,0.07692307692307693
ENALAPRIL,Blood cholesterol abnormal,0.0,0,1,0.07692307692307693
ENALAPRIL,Blood triglycerides abnormal,0.0,0,1,0.07692307692307693
ENALAPRIL,Bone disorder,0.0,0,1,0.07692307692307693
ENALAPRIL,Cough,0.0,0,1,0.07692307692307693
ENALAPRIL,Diabetes mellitus,0.0,0,1,0.07692307692307693
ENALAPRIL,Erection increased,0.0,0,1,0.07692307692307693
ENALAPRIL,Gait disturbance,0.0,0,1,0.07692307692307693
ENALAPRIL,Influenza,0.0,0,1,0.07692307692307693
ENALAPRIL,Muscular weakness,0.0,0,1,0.07692307692307693
ENALAPRIL,Pain,0.0,0,1,0.07692307692307693
ENALAPRIL,Patient-device incompatibility,0.0,0,1,0.07692307692307693
ENALAPRIL,Transfusion,0.0,0,1,0.07692307692307693
ENALAPRIL MALEATE,Dyspnoea,0.0,0,1,0.14285714285714285
ENALAPRIL MALEATE,Hyponatraemia,0.0,0,1,0.14285714285714285
ENALAPRIL MALEATE,Influenza,0.0,0,1,0.14285714285714285
ENALAPRIL MALEATE,Pancreatitis,0.0,0,1,0.14285714285714285
ENALAPRIL MALEATE,Pneumonia,0.0,0,1,0.14285714285714285
ENALAPRIL MALEATE,Pyrexia,0.0,0,1,0.14285714285714285
ENALAPRIL MALEATE,Sepsis,0.0,0,1,0.14285714285714285
ENAPREN,Subarachnoid haemorrhage,0.0,0,1,1.0
ENBREL,Visual impairment,0.0,0,1,1.0
ENDOXAN,Cholestasis,0.0,0,1,0.3333333333333333
ENDOXAN,Hepatocellular injury,0.0,0,1,0.3333333333333333
ENDOXAN,Pyrexia,0.0,0,1,0.3333333333333333
ENOXAPARIN,Hypotension,0.0,0,1,1.0
ENTACAPONE,Dehydration,0.0,0,1,0.1
ENTACAPONE,Drug dose omission,0.0,0,1,0.1
ENTACAPONE,Dyskinesia,0.0,0,1,0.1
ENTACAPONE,Dysphagia,0.0,0,1,0.1
ENTACAPONE,Hypokinesia,0.0,0,1,0.1
ENTACAPONE,Loss of consciousness,0.0,0,1,0.1
ENTACAPONE,Paralysis,0.0,0,1,0.1
ENTACAPONE,Quality of life decreased,0.0,0,1,0.1
ENTACAPONE,Speech disorder,0.0,0,1,0.1
ENTACAPONE,Withdrawal syndrome,0.0,0,1,0.1
EPAMIN,Affect lability,0.0,0,1,0.05
EPAMIN,Anticonvulsant drug level decreased,0.0,0,1,0.05
EPAMIN,Central nervous system lesion,0.0,0,1,0.05
EPAMIN,Cognitive disorder,0.0,0,1,0.05
EPAMIN,Convulsion,0.0,0,1,0.05
EPAMIN,Disorientation,0.0,0,1,0.05
EPAMIN,Drug effect decreased,0.0,0,1,0.05
EPAMIN,Drug withdrawal syndrome,0.0,0,1,0.05
EPAMIN,Dyspnoea,0.0,0,1,0.05
EPAMIN,Epilepsy,0.0,0,1,0.05
EPAMIN,Fall,0.0,0,1,0.05
EPAMIN,Gait disturbance,0.0,0,1,0.05
EPAMIN,General physical health deterioration,0.0,0,1,0.05
EPAMIN,Lip discolouration,0.0,0,1,0.05
EPAMIN,Mental impairment,0.0,0,1,0.05
EPAMIN,Quality of life decreased,0.0,0,1,0.05
EPAMIN,Skin discolouration,0.0,0,1,0.05
EPAMIN,Speech disorder,0.0,0,1,0.05
EPAMIN,Status epilepticus,0.0,0,1,0.05
EPAMIN,Tooth loss,0.0,0,1,0.05
EPIVAL,Feeling abnormal,0.0,0,1,1.0
EPOGEN,Nephrogenic systemic fibrosis,0.0,0,2,1.0
EPOPROSTENOL.,Arthralgia,0.0,0,1,0.3333333333333333
EPOPROSTENOL.,Headache,0.0,0,1,0.3333333333333333
EPOPROSTENOL.,Pain in jaw,0.0,0,1,0.3333333333333333
ERBITUX SOLN FOR INF 5MG/ML,Alopecia,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Constipation,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Decreased appetite,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Dermatitis acneiform,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Diarrhoea,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Dry mouth,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Dysgeusia,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Dysphagia,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Hypersensitivity,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Nausea,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Oedema,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Peripheral sensory neuropathy,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Radiation skin injury,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Skin fissures,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Skin reaction,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Stomatitis,0.0,0,1,0.058823529411764705
ERBITUX SOLN FOR INF 5MG/ML,Vomiting,0.0,0,1,0.058823529411764705
ERGENYL,Abdominal pain,0.0,0,1,0.05263157894736842
ERGENYL,Aggression,0.0,0,1,0.05263157894736842
ERGENYL,Agitation,0.0,0,1,0.05263157894736842
ERGENYL,Amenorrhoea,0.0,0,1,0.05263157894736842
ERGENYL,Blood prolactin increased,0.0,0,1,0.05263157894736842
ERGENYL,Breast enlargement,0.0,0,1,0.05263157894736842
ERGENYL,Dyskinesia,0.0,0,1,0.05263157894736842
ERGENYL,Dyspnoea,0.0,0,1,0.05263157894736842
ERGENYL,Dysuria,0.0,0,1,0.05263157894736842
ERGENYL,Fatigue,0.0,0,1,0.05263157894736842
ERGENYL,Galactorrhoea,0.0,0,1,0.05263157894736842
ERGENYL,Hyperhidrosis,0.0,0,1,0.05263157894736842
ERGENYL,Muscle spasms,0.0,0,1,0.05263157894736842
ERGENYL,Muscular weakness,0.0,0,1,0.05263157894736842
ERGENYL,Ovarian germ cell cancer stage II,0.0,0,1,0.05263157894736842
ERGENYL,Palpitations,0.0,0,1,0.05263157894736842
ERGENYL,Swelling,0.0,0,1,0.05263157894736842
ERGENYL,Tremor,0.0,0,1,0.05263157894736842
ERGENYL,Weight increased,0.0,0,1,0.05263157894736842
ERYTHROMYCIN.,Blindness,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Constipation,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Diarrhoea,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Dizziness,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Dry eye,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Epistaxis,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Incontinence,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Increased appetite,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Increased tendency to bruise,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Nasopharyngitis,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Off label use,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Pruritus,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Skin cancer,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Weight increased,0.0,0,1,0.06666666666666667
ERYTHROMYCIN.,Wrong technique in product usage process,0.0,0,1,0.06666666666666667
ESOMEPRAZOLE,Corynebacterium infection,0.0,0,1,0.1
ESOMEPRAZOLE,Enterobacter pneumonia,0.0,0,1,0.1
ESOMEPRAZOLE,Fall,0.0,0,1,0.1
ESOMEPRAZOLE,Febrile neutropenia,0.0,0,2,0.2
ESOMEPRAZOLE,Fluid overload,0.0,0,1,0.1
ESOMEPRAZOLE,Infected cyst,0.0,0,1,0.1
ESOMEPRAZOLE,Pharyngitis,0.0,0,1,0.1
ESOMEPRAZOLE,Rhabdomyolysis,0.0,0,1,0.1
ESOMEPRAZOLE,Somnolence,0.0,0,1,0.1
ESTRING,Weight increased,0.0,0,1,1.0
ETOPOSIDE,Disease progression,0.0,0,13,0.9285714285714286
ETOPOSIDE,Neurological decompensation,0.0,0,1,0.07142857142857142
EUPRESSYL,Renal failure acute,0.0,0,1,1.0
EVEROLIMUS,Epilepsy,0.0,0,2,0.3333333333333333
EVEROLIMUS,Mood altered,0.0,0,2,0.3333333333333333
EVEROLIMUS,Stomatitis,0.0,0,2,0.3333333333333333
EVISTA,Bone density decreased,0.0,0,1,1.0
EVITOL,Traumatic haematoma,0.0,0,1,1.0
EXELON PATCH,Apparent death,0.0,0,1,0.125
EXELON PATCH,Cerebrovascular accident,0.0,0,1,0.125
EXELON PATCH,Decreased appetite,0.0,0,1,0.125
EXELON PATCH,Dementia Alzheimer^s type,0.0,0,1,0.125
EXELON PATCH,General physical health deterioration,0.0,0,1,0.125
EXELON PATCH,Hip fracture,0.0,0,1,0.125
EXELON PATCH,Skin burning sensation,0.0,0,1,0.125
EXELON PATCH,Weight decreased,0.0,0,1,0.125
EXEMESTANE,Metastases to bone,0.0,0,1,0.5
EXEMESTANE,Osteonecrosis of jaw,0.0,0,1,0.5
EXJADE,Blood count abnormal,0.0,0,1,0.14285714285714285
EXJADE,Death,0.0,0,4,0.5714285714285714
EXJADE,Haemoglobin decreased,0.0,0,1,0.14285714285714285
EXJADE,Neoplasm progression,0.0,0,1,0.14285714285714285
EXTAVIA,Dysaesthesia,0.0,0,1,0.16666666666666666
EXTAVIA,Hemiparesis,0.0,0,1,0.16666666666666666
EXTAVIA,Major depression,0.0,0,1,0.16666666666666666
EXTAVIA,Multiple sclerosis,0.0,0,1,0.16666666666666666
EXTAVIA,Multiple sclerosis relapse,0.0,0,1,0.16666666666666666
EXTAVIA,Quadriplegia,0.0,0,1,0.16666666666666666
EXTRANEAL,Blood pressure diastolic increased,0.0,0,1,0.09090909090909091
EXTRANEAL,Convulsion,0.0,0,1,0.09090909090909091
EXTRANEAL,Eye movement disorder,0.0,0,1,0.09090909090909091
EXTRANEAL,Heart rate decreased,0.0,0,1,0.09090909090909091
EXTRANEAL,Hypotension,0.0,0,1,0.09090909090909091
EXTRANEAL,Pulmonary oedema,0.0,0,1,0.09090909090909091
EXTRANEAL,Pulse abnormal,0.0,0,1,0.09090909090909091
EXTRANEAL,Sepsis,0.0,0,2,0.18181818181818182
EXTRANEAL,Tooth infection,0.0,0,2,0.18181818181818182
FAMOTIDINE,Abdominal discomfort,0.0,0,1,0.1111111111111111
FAMOTIDINE,Contusion,0.0,0,1,0.1111111111111111
FAMOTIDINE,Dizziness,0.0,0,1,0.1111111111111111
FAMOTIDINE,Ecchymosis,0.0,0,1,0.1111111111111111
FAMOTIDINE,Headache,0.0,0,1,0.1111111111111111
FAMOTIDINE,Hypoaesthesia,0.0,0,1,0.1111111111111111
FAMOTIDINE,Nausea,0.0,0,1,0.1111111111111111
FAMOTIDINE,Paraesthesia,0.0,0,1,0.1111111111111111
FAMOTIDINE,Platelet count increased,0.0,0,1,0.1111111111111111
FANAPT,Gait disturbance,0.0,0,1,0.5
FANAPT,Oedema peripheral,0.0,0,1,0.5
"FEIBA 500 U INJEKTIO/INFUUSIOKUIVA-AINE JA LIUOTIN, LIUOSTA VARTEN",Arteriovenous fistula site complication,0.0,0,2,0.3333333333333333
"FEIBA 500 U INJEKTIO/INFUUSIOKUIVA-AINE JA LIUOTIN, LIUOSTA VARTEN",Device issue,0.0,0,2,0.3333333333333333
"FEIBA 500 U INJEKTIO/INFUUSIOKUIVA-AINE JA LIUOTIN, LIUOSTA VARTEN",Thrombosis,0.0,0,2,0.3333333333333333
FELBAMATE,Acidosis,0.0,0,1,0.2
FELBAMATE,Arrhythmia,0.0,0,1,0.2
FELBAMATE,Cardiac arrest,0.0,0,1,0.2
FELBAMATE,Respiratory distress,0.0,0,1,0.2
FELBAMATE,Status epilepticus,0.0,0,1,0.2
FEMARA,Blood glucose increased,0.0,0,1,0.1111111111111111
FEMARA,Chest discomfort,0.0,0,2,0.2222222222222222
FEMARA,Dry eye,0.0,0,2,0.2222222222222222
FEMARA,Eye pain,0.0,0,2,0.2222222222222222
FEMARA,Ocular hyperaemia,0.0,0,2,0.2222222222222222
FENOFIBRATE,Ammonia increased,0.0,0,1,0.3333333333333333
FENOFIBRATE,Influenza,0.0,0,1,0.3333333333333333
FENOFIBRATE,Pneumonia,0.0,0,1,0.3333333333333333
FENTANILO//FENTANYL,Abdominal pain,0.0,0,1,0.3333333333333333
FENTANILO//FENTANYL,Ileus paralytic,0.0,0,1,0.3333333333333333
FENTANILO//FENTANYL,Nausea,0.0,0,1,0.3333333333333333
FENTANYL CITRATE,Anaemia,0.0,0,1,0.3333333333333333
FENTANYL CITRATE,Gastrointestinal obstruction,0.0,0,1,0.3333333333333333
FENTANYL CITRATE,General physical health deterioration,0.0,0,1,0.3333333333333333
FENTANYL PATCH,Death,0.0,0,1,1.0
FENTANYL PATCHES,Dyspnoea,0.0,0,1,0.14285714285714285
FENTANYL PATCHES,Hyponatraemia,0.0,0,1,0.14285714285714285
FENTANYL PATCHES,Influenza,0.0,0,1,0.14285714285714285
FENTANYL PATCHES,Pancreatitis,0.0,0,1,0.14285714285714285
FENTANYL PATCHES,Pneumonia,0.0,0,1,0.14285714285714285
FENTANYL PATCHES,Pyrexia,0.0,0,1,0.14285714285714285
FENTANYL PATCHES,Sepsis,0.0,0,1,0.14285714285714285
FENTANYL.,Drug ineffective,0.0,0,1,0.5
FENTANYL.,Pulmonary arterial hypertension,0.0,0,1,0.5
FERRLECIT,Nephrogenic systemic fibrosis,0.0,0,2,1.0
