drugName,condition,rating,effectiveness,usefulCount,review_length
Effexor XR,Obsessive Compulsive Disorde,9.0,1.0,149,320.3333333333333
Effexor XR,Panic Disorde,7.473684210526316,0.7894736842105263,656,472.0
Effexor XR,Postpartum Depression,8.181818181818182,0.8636363636363636,132,588.5454545454545
Effexor XR,Premenstrual Dysphoric Disorde,9.0,1.0,39,196.0
Effexor XR,Social Anxiety Disorde,7.538461538461538,0.7307692307692307,529,369.0769230769231
Effexor XR,Vulvodynia,7.0,1.0,19,187.0
Effexor XR,ibromyalgia,6.25,0.625,118,196.75
Effient,Acute Coronary Syndrome,7.538461538461538,0.7692307692307693,302,320.7692307692308
Efinaconazole,"Onychomycosis, Toenail",5.666666666666667,0.5303030303030303,1093,396.3939393939394
Eflornithine,Hirsutism,8.09433962264151,0.8207547169811321,2442,518.1509433962265
Efudex,146</span> users found this comment helpful.,10.0,1.0,146,725.0
Efudex,6</span> users found this comment helpful.,1.0,0.0,6,725.0
Efudex,Actinic Keratosis,5.5,0.5,219,653.5
Efudex,Basal Cell Carcinoma,6.6,0.7,237,572.4
Efudex,Keratosis,7.8125,0.8125,1630,449.6875
Efudex,Skin Cance,7.8,0.8,399,441.0
Egrifta,Lipodystrophy,6.4,0.7,87,435.4
Elavil,3</span> users found this comment helpful.,10.0,1.0,3,267.0
Elavil,Anxiety and Stress,9.6,1.0,2258,360.0
Elavil,Burning Mouth Syndrome,8.0,1.0,142,461.0
Elavil,Cyclic Vomiting Syndrome,9.0,1.0,34,165.66666666666666
Elavil,Depression,8.4375,0.875,1508,406.125
Elavil,Insomnia,7.611111111111111,0.8055555555555556,1723,272.94444444444446
Elavil,Interstitial Cystitis,8.125,0.875,384,306.5
Elavil,Migraine Prevention,7.918918918918919,0.8378378378378378,1668,432.7567567567568
Elavil,Pain,7.68,0.8,3619,366.84
Elavil,Persistent Depressive Disorde,9.0,1.0,53,290.0
Elavil,Post Traumatic Stress Disorde,9.5,1.0,69,522.0
Elavil,Somatoform Pain Disorde,10.0,1.0,92,614.0
Elavil,Vulvodynia,6.4,0.8,101,182.6
Elavil,ibromyalgia,6.0,0.625,1198,288.8
Elbasvir / grazoprevir,Hepatitis C,8.821428571428571,0.9107142857142857,421,507.14285714285717
Eldepryl,Parkinson's Disease,10.0,1.0,31,116.0
Electrolyte replacement solutions,Not Listed / Othe,8.0,1.0,0,202.0
Elestat,"Conjunctivitis, Allergic",9.0,1.0,12,134.33333333333334
Elestrin,Postmenopausal Symptoms,8.75,1.0,169,203.0
Eletone,Dry Skin,1.0,0.0,0,651.0
Eletriptan,Migraine,8.71551724137931,0.8922413793103449,1230,418.61206896551727
Elidel,Atopic Dermatitis,7.555555555555555,0.7777777777777778,86,472.1111111111111
Elidel,Eczema,7.526315789473684,0.7894736842105263,326,309.4736842105263
Elidel,Perioral Dermatitis,5.5,0.5,12,513.0
Eligard,Prostate Cance,7.428571428571429,0.7142857142857143,141,540.8571428571429
Elimite,Scabies,6.5,0.5,177,427.5
Elinest,Birth Control,10.0,1.0,7,452.0
Eliquis,Deep Vein Thrombosis,5.8,0.6,142,276.6
Eliquis,"Deep Vein Thrombosis, Prophylaxis",4.0,0.0,36,747.0
Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,6.2727272727272725,0.6212121212121212,1505,391.969696969697
Eliquis,Pulmonary Embolism,8.0,0.875,154,440.25
Eliquis,Thromboembolic Stroke Prophylaxis,1.0,0.0,14,811.0
Elmiron,13</span> users found this comment helpful.,10.0,1.0,13,314.0
Elmiron,Bladder Infection,3.5,0.25,20,393.5
Elmiron,Interstitial Cystitis,7.666666666666667,0.7807017543859649,2083,476.6140350877193
Elocon,Atopic Dermatitis,9.75,1.0,73,142.25
Elocon,Dermatitis,9.5,1.0,44,423.0
Elocon,Eczema,9.45,0.95,524,333.9
Elocon,Psoriasis,9.636363636363637,1.0,365,398.27272727272725
Eltrombopag,Aplastic Anemia,10.0,1.0,1,298.5
Eltrombopag,Idiopathic Thrombocytopenic Purpura,10.0,1.0,57,289.0
Eltrombopag,Thrombocytopenia,5.0,0.5,23,148.0
Eluxadoline,Irritable Bowel Syndrome,6.648,0.656,2265,492.336
Embeda,Chronic Pain,4.708333333333333,0.4375,568,485.2916666666667
Embeda,Pain,6.8,0.6666666666666666,572,377.93333333333334
Embeline,Psoriasis,8.0,1.0,14,107.0
Emend,"Nausea/Vomiting, Chemotherapy Induced",9.9,1.0,93,237.3
Emend,"Nausea/Vomiting, Postoperative",10.0,1.0,4,171.5
Emetrol,Nausea/Vomiting,9.095238095238095,0.9285714285714286,294,339.6666666666667
Emla,Anesthesia,8.6,0.8,64,415.4
Emollients,Dry Skin,6.439024390243903,0.6463414634146342,377,374.3414634146341
Emoquette,Birth Control,9.0,1.0,5,343.0
Empagliflozin,"Diabetes, Type 2",6.703703703703703,0.6851851851851852,1638,458.4074074074074
Empagliflozin / linagliptin,"Diabetes, Type 2",6.9,0.7,116,294.3
Empagliflozin / metformin,min),10.0,1.0,31,576.0
Emsam,Depression,8.333333333333334,0.9285714285714286,1394,525.7619047619048
Emsam,Major Depressive Disorde,6.0,0.6666666666666666,48,712.3333333333334
Emtricitabine / rilpivirine / tenofovir,HIV Infection,8.26530612244898,0.8775510204081632,679,473.14285714285717
Emtricitabine / rilpivirine / tenofovir alafenamide,HIV Infection,10.0,1.0,47,587.5
Emtricitabine / tenofovir,HIV Infection,9.1,0.9,98,253.2
Emtricitabine / tenofovir,Nonoccupational Exposure,3.0,0.0,0,463.0
Emtricitabine / tenofovir,Pre-Exposure Prophylaxis,9.0,1.0,38,380.3333333333333
EnLyte,Vitamin/Mineral Supplementation and Deficiency,1.0,0.0,3,467.0
Enablex,Overactive Bladde,7.25,0.75,333,172.16666666666666
Enablex,Urinary Incontinence,4.714285714285714,0.35714285714285715,143,178.42857142857142
Enalapril,Diabetic Kidney Disease,3.0,0.0,33,48.0
Enalapril,High Blood Pressure,5.75,0.625,175,351.125
Enalapril,Hypertensive Emergency,9.0,1.0,14,93.0
Enalapril,Left Ventricular Dysfunction,6.666666666666667,0.6666666666666666,41,405.6666666666667
Enbrel,Ankylosing Spondylitis,8.13888888888889,0.8472222222222222,633,418.8888888888889
Enbrel,Behcet's Disease,4.0,0.0,11,295.0
Enbrel,Juvenile Idiopathic Arthritis,9.0,1.0,27,617.3333333333334
Enbrel,Juvenile Rheumatoid Arthritis,8.0,0.8888888888888888,68,545.5555555555555
Enbrel,Plaque Psoriasis,8.222222222222221,0.8333333333333334,208,503.22222222222223
Enbrel,Psoriasis,8.045454545454545,0.8181818181818182,279,402.45454545454544
Enbrel,Psoriatic Arthritis,8.303030303030303,0.8636363636363636,763,322.57575757575756
Enbrel,Rheumatoid Arthritis,8.243589743589743,0.8589743589743589,3280,479.88461538461536
Enbrel,Still's Disease,9.0,1.0,2,91.0
Endocet,Chronic Pain,8.75,0.9375,338,305.0
Endocet,Pain,7.741935483870968,0.8387096774193549,707,278.4193548387097
Enemeez Mini,Constipation,9.0,1.0,20,301.0
Enfuvirtide,HIV Infection,10.0,1.0,6,399.6666666666667
Enjuvia,Oophorectomy,10.0,1.0,0,96.0
Enjuvia,Postmenopausal Symptoms,6.0,0.5,5,462.0
Enoxaparin,Angina,10.0,1.0,0,17.0
Enoxaparin,Deep Vein Thrombosis,9.0,1.0,138,225.66666666666666
Enoxaparin,Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery,10.0,1.0,0,483.0
Enoxaparin,"Deep Vein Thrombosis, Prophylaxis",8.666666666666666,1.0,66,257.3333333333333
Enskyce,21</span> users found this comment helpful.,6.0,0.5,21,763.0
Enskyce,Birth Control,2.6,0.2,5,470.8
Enstilar,Plaque Psoriasis,3.0,0.0,3,243.0
Enstilar,Psoriasis,4.5,0.5,5,529.5
Entacapone,Parkinson's Disease,5.2,0.6,31,314.4
EnteraGam,Irritable Bowel Syndrome,6.555555555555555,0.6666666666666666,129,501.1111111111111
Entocort EC,Crohn's Disease,9.333333333333334,1.0,80,191.33333333333334
Entocort EC,"Crohn's Disease, Acute",8.666666666666666,1.0,187,501.3333333333333
Entocort EC,"Crohn's Disease, Maintenance",7.666666666666667,0.6666666666666666,65,156.66666666666666
Entocort EC,Eosinophilic Esophagitis,8.0,1.0,43,587.0
Entocort EC,Inflammatory Bowel Disease,8.285714285714286,0.8571428571428571,323,366.7142857142857
Entresto,Heart Failure,4.857142857142857,0.42857142857142855,473,477.92857142857144
Entyvio,Crohn's Disease,4.25,0.3333333333333333,116,312.1666666666667
Entyvio,Ulcerative Colitis,4.875,0.375,149,433.25
Enulose,12</span> users found this comment helpful.,10.0,1.0,12,22.0
Enulose,Hepatic Encephalopathy,9.0,1.0,55,69.0
Enzalutamide,Prostate Cance,1.0,0.0,17,183.66666666666666
Eovist,Liver Magnetic Resonance Imaging,5.5,0.5,3,248.0
Epclusa,Hepatitis C,8.0,0.864406779661017,945,498.0169491525424
Ephedrine,"Asthma, acute",10.0,1.0,12,132.0
Ephedrine,Narcolepsy,8.5,1.0,15,166.5
Ephedrine / guaifenesin,Cold Symptoms,9.375,1.0,53,234.625
EpiCeram,Dry Skin,7.642857142857143,0.7857142857142857,261,509.07142857142856
EpiPen,Allergic Reactions,10.0,1.0,41,410.0
EpiPen,Anaphylaxis,10.0,1.0,0,739.0
Epidrin,Headache,7.333333333333333,0.6666666666666666,9,271.0
Epiduo,1</span> users found this comment helpful.,9.0,1.0,1,696.0
Epiduo,6</span> users found this comment helpful.,10.0,1.0,6,170.0
Epiduo,Acne,7.440993788819876,0.7763975155279503,5936,513.7515527950311
Epiduo Forte,Acne,7.0,0.7631578947368421,78,640.578947368421
Epinastine,"Conjunctivitis, Allergic",9.0,1.0,12,134.33333333333334
Epinephrine,AV Heart Block,1.0,0.0,0,150.0
Epinephrine,Allergic Reactions,9.25,1.0,46,504.25
Epinephrine,Anaphylaxis,10.0,1.0,0,739.0
Epinephrine,"Asthma, acute",9.571428571428571,1.0,89,327.7142857142857
Epinephrine,"COPD, Acute",9.333333333333334,1.0,53,415.3333333333333
Epitol,Bipolar Disorde,7.888888888888889,0.8333333333333334,154,372.22222222222223
Epitol,Epilepsy,5.333333333333333,0.5,17,296.3333333333333
Epitol,Peripheral Neuropathy,8.0,1.0,44,149.5
Epitol,Trigeminal Neuralgia,8.5,1.0,91,471.5
Epivir,HIV Infection,10.0,1.0,2,109.0
Epivir-HBV,Hepatitis B,10.0,1.0,6,248.0
Eplerenone,High Blood Pressure,8.25,0.875,60,357.75
Epoetin alfa,Anemia,4.25,0.375,7,224.75
Epoetin alfa,Anemia Associated with Chronic Renal Failure,8.5,1.0,38,120.5
Epoetin alfa,"Anemia, Chemotherapy Induced",9.0,1.0,31,404.0
Epogen,Anemia,9.0,1.0,1,28.0
Epogen,Anemia Associated with Chronic Renal Failure,8.0,1.0,7,225.0
Epoprostenol,Pulmonary Hypertension,8.0,0.75,13,511.5
Epsom Salt,6</span> users found this comment helpful.,10.0,1.0,6,116.0
Eptifibatide,Percutaneous Coronary Intervention,8.0,1.0,1,195.0
Epzicom,HIV Infection,10.0,1.0,11,331.3333333333333
Equetro,Bipolar Disorde,5.0,0.5,43,142.75
Erbitux,Colorectal Cance,7.75,0.875,58,457.5
Erbitux,Head and Neck Cance,4.0,0.5,44,631.5
Erbitux,Squamous Cell Carcinoma,8.0,1.0,21,317.0
Ergocalciferol,Vitamin D Deficiency,6.538461538461538,0.6538461538461539,784,471.84615384615387
Ergomar,Migraine,9.0,1.0,8,309.0
Ergotamine,Migraine,6.333333333333333,0.6666666666666666,16,393.6666666666667
Eribulin,"Breast Cancer, Metastatic",9.5,1.0,422,410.5
Erlotinib,Non-Small Cell Lung Cance,9.03225806451613,0.967741935483871,2488,453.35483870967744
Erlotinib,Pancreatic Cance,5.0,0.5,1,212.0
Errin,Abnormal Uterine Bleeding,3.25,0.125,82,437.25
Errin,Birth Control,4.96875,0.390625,307,493.25
Errin,Endometriosis,4.25,0.25,22,446.0
Ertaczo,Tinea Pedis,10.0,1.0,9,206.0
Ery Pads,Acne,10.0,1.0,27,102.0
Ery-Tab,Bronchitis,7.0,1.0,36,164.0
Erythrocin,Strep Throat,7.5,0.75,54,80.5
Erythromycin,Acne,10.0,1.0,27,102.0
Erythromycin,Bronchitis,7.0,0.8333333333333334,66,169.0
Erythromycin,"Conjunctivitis, Bacterial",8.0,1.0,12,142.0
Erythromycin,Dental Abscess,3.5,0.25,57,352.5
Erythromycin,Otitis Media,7.0,1.0,19,472.0
Erythromycin,Pharyngitis,7.666666666666667,0.8333333333333334,18,208.33333333333334
Erythromycin,Skin or Soft Tissue Infection,7.5,0.75,44,359.5
Erythromycin,Strep Throat,7.333333333333333,0.8333333333333334,54,86.33333333333333
Erythromycin,Upper Respiratory Tract Infection,7.555555555555555,0.7777777777777778,146,280.55555555555554
Escitalopram,Anxiety,7.825112107623318,0.8153961136023916,24530,542.2451420029895
Escitalopram,Bipolar Disorde,7.0,0.696969696969697,904,341.8787878787879
Escitalopram,Body Dysmorphic Disorde,8.333333333333334,0.8333333333333334,9,404.6666666666667
Escitalopram,Borderline Personality Disorde,8.333333333333334,1.0,13,422.6666666666667
Escitalopram,Depression,7.559223300970873,0.7990291262135922,22378,493.6019417475728
Escitalopram,Generalized Anxiety Disorde,8.239795918367347,0.8673469387755102,17188,557.5969387755102
Escitalopram,Irritable Bowel Syndrome,8.375,0.875,194,495.125
Escitalopram,Major Depressive Disorde,7.03921568627451,0.7058823529411765,1050,575.6470588235294
Escitalopram,Not Listed / Othe,7.2,0.8,2,612.8
Escitalopram,Obsessive Compulsive Disorde,8.742857142857142,0.9428571428571428,1671,510.9428571428571
Escitalopram,Premenstrual Dysphoric Disorde,9.25,1.0,339,576.625
Escitalopram,Trichotillomania,5.0,0.5,8,267.5
Escitalopram,ibromyalgia,8.333333333333334,0.9333333333333333,458,360.6666666666667
Esgic,Headache,9.666666666666666,1.0,77,349.0
Esgic-Plus,Headache,9.25,0.9166666666666666,135,283.3333333333333
Eskalith,Bipolar Disorde,9.2,1.0,223,198.6
Eskalith-CR,Bipolar Disorde,10.0,1.0,75,401.5
Eslicarbazepine,Seizures,7.0,0.7222222222222222,103,436.0
Esomeprazole,Barrett's Esophagus,8.733333333333333,0.8666666666666667,497,253.13333333333333
Esomeprazole,Duodenal Ulcer Prophylaxis,7.0,1.0,12,724.0
Esomeprazole,Erosive Esophagitis,9.166666666666666,1.0,110,332.3333333333333
Esomeprazole,GERD,7.7407407407407405,0.7716049382716049,2064,354.51851851851853
Esomeprazole,Helicobacter Pylori Infection,9.333333333333334,1.0,88,255.66666666666666
Esomeprazole,NSAID-Induced Gastric Ulce,10.0,1.0,61,236.0
Esomeprazole,Not Listed / Othe,9.666666666666666,1.0,1,193.0
Esomeprazole / naproxen,Ankylosing Spondylitis,6.666666666666667,0.6666666666666666,25,339.0
Esomeprazole / naproxen,NSAID-Induced Ulcer Prophylaxis,10.0,1.0,56,92.0
Esomeprazole / naproxen,Osteoarthritis,7.333333333333333,0.7083333333333334,307,225.08333333333334
Esomeprazole / naproxen,Rheumatoid Arthritis,8.833333333333334,0.9166666666666666,114,309.1666666666667
Estarylla,6</span> users found this comment helpful.,4.0,0.5,12,506.5
Estarylla,Abnormal Uterine Bleeding,3.6666666666666665,0.30952380952380953,74,501.0
Estarylla,Acne,5.5,0.6666666666666666,30,483.3333333333333
Estarylla,Birth Control,3.3043478260869565,0.2391304347826087,424,536.4891304347826
Estazolam,Insomnia,9.428571428571429,0.9642857142857143,241,215.42857142857142
Esterified estrogens,Not Listed / Othe,10.0,1.0,0,21.0
Esterified estrogens,Postmenopausal Symptoms,9.0,1.0,20,44.5
Esterified estrogens / methyltestosterone,Hot Flashes,9.333333333333334,1.0,66,257.6666666666667
Esterified estrogens / methyltestosterone,Menopausal Disorders,10.0,1.0,184,416.375
Esterified estrogens / methyltestosterone,Postmenopausal Symptoms,9.0,1.0,14,352.0
Estrace,Hypoestrogenism,10.0,1.0,34,420.5
Estrace,Postmenopausal Symptoms,6.5,0.625,295,139.75
Estrace,Primary Ovarian Failure,7.0,1.0,14,698.0
Estrace Vaginal Cream,100</span> users found this comment helpful.,7.0,1.0,100,420.0
Estrace Vaginal Cream,64</span> users found this comment helpful.,8.0,1.0,64,227.0
Estrace Vaginal Cream,77</span> users found this comment helpful.,10.0,1.0,77,406.0
Estrace Vaginal Cream,Atrophic Urethritis,4.0,0.25,169,313.8333333333333
Estrace Vaginal Cream,Atrophic Vaginitis,6.675675675675675,0.6891891891891891,3062,416.97297297297297
Estrace Vaginal Cream,Hypoestrogenism,8.5,0.875,273,251.5
Estraderm,Postmenopausal Symptoms,5.5,0.5,25,65.0
Estradiol,Atrophic Urethritis,4.846153846153846,0.38461538461538464,329,378.7692307692308
Estradiol,Atrophic Vaginitis,5.573913043478261,0.5260869565217391,4713,406.4086956521739
Estradiol,Gender Dysphoria,10.0,1.0,26,354.0
Estradiol,Hypoestrogenism,7.666666666666667,0.75,357,310.3333333333333
Estradiol,Not Listed / Othe,6.666666666666667,0.6666666666666666,15,284.0
Estradiol,Oophorectomy,6.538461538461538,0.6923076923076923,245,430.53846153846155
Estradiol,Osteoporosis,4.0,0.0,7,387.0
Estradiol,Postmenopausal Symptoms,7.470588235294118,0.7352941176470589,4561,378.61764705882354
Estradiol,Primary Ovarian Failure,7.285714285714286,0.7857142857142857,126,511.2857142857143
Estradiol / levonorgestrel,Postmenopausal Symptoms,4.5,0.40625,89,315.9375
Estradiol / norethindrone,Postmenopausal Symptoms,7.166666666666667,0.7222222222222222,230,323.1111111111111
Estradiol Patch,11</span> users found this comment helpful.,9.0,1.0,11,303.0
Estradiol Patch,Hypoestrogenism,1.0,0.0,7,666.0
Estradiol Patch,Oophorectomy,4.666666666666667,0.5,71,536.0
Estradiol Patch,Postmenopausal Symptoms,6.1,0.6,310,549.9
Estradiol Patch,Primary Ovarian Failure,8.0,1.0,25,626.0
Estrasorb,Postmenopausal Symptoms,7.0,1.0,4,56.0
Estratest,Hot Flashes,10.0,1.0,4,307.0
Estratest H.S.,Hot Flashes,9.0,1.0,62,233.0
Estratest H.S.,Menopausal Disorders,10.0,1.0,148,451.4
Estring,9</span> users found this comment helpful.,8.0,1.0,9,317.0
Estring,Atrophic Urethritis,10.0,1.0,5,194.0
Estring,Atrophic Vaginitis,6.041666666666667,0.6041666666666666,298,444.0
Estring,Hypoestrogenism,10.0,1.0,16,65.0
Estropipate,Postmenopausal Symptoms,10.0,1.0,44,579.6666666666666
Eszopiclone,Insomnia,6.223809523809524,0.5976190476190476,4787,419.8857142857143
Etanercept,Ankylosing Spondylitis,8.18918918918919,0.8513513513513513,634,411.13513513513516
Etanercept,Behcet's Disease,6.0,0.5,11,319.5
Etanercept,Juvenile Idiopathic Arthritis,9.0,1.0,27,617.3333333333334
Etanercept,Juvenile Rheumatoid Arthritis,7.9,0.9,68,497.9
Etanercept,Not Listed / Othe,10.0,1.0,0,651.0
Etanercept,Plaque Psoriasis,8.222222222222221,0.8333333333333334,208,503.22222222222223
Etanercept,Psoriasis,8.125,0.8333333333333334,282,391.7916666666667
Etanercept,Psoriatic Arthritis,8.352941176470589,0.8676470588235294,763,316.2352941176471
Etanercept,Rheumatoid Arthritis,8.304878048780488,0.8658536585365854,3291,480.4756097560976
Etanercept,Still's Disease,9.0,1.0,2,91.0
Ethacrynic acid,Edema,8.0,1.0,8,761.0
Ethambutol,"Mycobacterium avium-intracellulare, Treatment",1.0,0.0,10,62.5
Ethchlorvynol,Insomnia,10.0,1.0,0,83.0
Ethinyl estradiol / ethynodiol,Abnormal Uterine Bleeding,3.0,0.0,0,464.0
Ethinyl estradiol / ethynodiol,Birth Control,6.117647058823529,0.5980392156862745,266,471.5686274509804
Ethinyl estradiol / ethynodiol,Endometriosis,9.0,1.0,10,565.0
Ethinyl estradiol / etonogestrel,Abnormal Uterine Bleeding,3.6,0.2,0,449.0
Ethinyl estradiol / etonogestrel,Birth Control,6.651753325272067,0.656590084643289,7232,541.1632406287787
Ethinyl estradiol / etonogestrel,Not Listed / Othe,10.0,1.0,1,437.0
Ethinyl estradiol / folic acid / levonorgestrel,Birth Control,6.0,0.6,12,487.6
Ethinyl estradiol / levonorgestrel,Abnormal Uterine Bleeding,4.4,0.3413793103448276,877,539.7310344827587
Ethinyl estradiol / levonorgestrel,Birth Control,5.867584242999525,0.551969625059326,15357,498.77598481252966
Ethinyl estradiol / levonorgestrel,Endometriosis,6.148648648648648,0.5878378378378378,610,555.7972972972973
Ethinyl estradiol / levonorgestrel,Not Listed / Othe,4.0,0.3333333333333333,0,586.6666666666666
Ethinyl estradiol / levonorgestrel,Ovarian Cysts,5.454545454545454,0.5303030303030303,125,497.4848484848485
Ethinyl estradiol / levonorgestrel,Polycystic Ovary Syndrome,5.407407407407407,0.5370370370370371,131,534.8148148148148
Ethinyl estradiol / levonorgestrel,Premenstrual Syndrome,3.727272727272727,0.2727272727272727,18,557.1818181818181
Ethinyl estradiol / norelgestromin,Birth Control,6.803149606299213,0.6958661417322834,4700,538.6515748031496
Ethinyl estradiol / norethindrone,Abnormal Uterine Bleeding,5.584070796460177,0.5530973451327433,798,543.3362831858407
Ethinyl estradiol / norethindrone,Acne,3.8106508875739644,0.2988165680473373,1362,494.1834319526627
Ethinyl estradiol / norethindrone,Birth Control,5.646867900032457,0.535702693930542,24293,523.7815644271341
Ethinyl estradiol / norethindrone,Endometriosis,6.178571428571429,0.6339285714285714,448,496.125
Ethinyl estradiol / norethindrone,Gonadotropin Inhibition,2.0,0.0,12,51.0
Ethinyl estradiol / norethindrone,Menstrual Disorders,5.596774193548387,0.5362903225806451,905,539.483870967742
Ethinyl estradiol / norethindrone,Not Listed / Othe,5.571428571428571,0.5,0,525.4285714285714
Ethinyl estradiol / norethindrone,Polycystic Ovary Syndrome,6.387096774193548,0.6209677419354839,638,540.1935483870968
Ethinyl estradiol / norethindrone,Postmenopausal Symptoms,6.833333333333333,0.6666666666666666,102,397.5
Ethinyl estradiol / norgestimate,Abnormal Uterine Bleeding,4.567839195979899,0.39949748743718594,1308,496.3467336683417
Ethinyl estradiol / norgestimate,Acne,5.885185185185185,0.562962962962963,2524,554.1259259259259
Ethinyl estradiol / norgestimate,Birth Control,5.876490224129709,0.567238912732475,17766,502.8841201716738
Ethinyl estradiol / norgestimate,Endometriosis,6.175,0.6,335,431.1
Ethinyl estradiol / norgestimate,Not Listed / Othe,2.3333333333333335,0.0,0,642.6666666666666
Ethinyl estradiol / norgestimate,Ovarian Cysts,6.123287671232877,0.6164383561643836,528,565.3287671232877
Ethinyl estradiol / norgestrel,Abnormal Uterine Bleeding,5.863636363636363,0.5909090909090909,72,475.04545454545456
Ethinyl estradiol / norgestrel,Birth Control,5.628930817610063,0.5314465408805031,1281,484.1132075471698
Ethinyl estradiol / norgestrel,Endometriosis,6.875,0.75,55,484.75
Ethinyl estradiol / norgestrel,Not Listed / Othe,7.0,0.75,1,575.0
Ethmozine,Ventricular Tachycardia,10.0,1.0,3,103.0
Ethosuximide,Seizures,9.142857142857142,1.0,35,216.57142857142858
